ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value
7406,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,AR,Argentina,2016,historic,8.406338573
7407,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,AU,Australia,1990,historic,0.797981878
7408,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,AU,Australia,1995,historic,0.710496861
7409,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,AU,Australia,2000,historic,0.727902946
7410,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,AU,Australia,2005,historic,0.87373168
7411,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,1990,historic,19.92711224
7412,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,1995,historic,18.45001852
7413,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,2000,historic,13.69771204
7414,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,2005,historic,14.45879295
7415,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,2010,historic,21.87009389
7416,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,2015,historic,23.24045617
7417,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,2016,historic,21.42554802
7418,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,BR,Brazil,2017,historic,21.30229302
7419,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,1990,historic,0.210838224
7420,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,1995,historic,0.188468889
7421,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,2000,historic,0.50494016
7422,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,2005,historic,0.602753488
7423,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,2010,historic,2.494322031
7424,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,2015,historic,3.632932295
7425,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,2016,historic,3.523185086
7426,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CA,Canada,2017,historic,4.501110406
7427,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CN,China,1990,historic,1.882474531
7428,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CN,China,1995,historic,2.336829673
7429,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CN,China,2000,historic,1.907652932
7430,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CN,China,2005,historic,2.469129439
7431,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CN,China,2010,historic,4.104384063
7432,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,CN,China,2015,historic,4.237628417
7433,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IN,India,1990,historic,1.804833282
7434,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IN,India,1995,historic,2.148766969
7435,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IN,India,2000,historic,2.533381215
7436,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IN,India,2005,historic,2.590757736
7437,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IN,India,2010,historic,1.943099568
7438,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IN,India,2015,historic,2.180625241
7439,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IN,India,2016,historic,2.398170182
7440,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ID,Indonesia,2010,historic,0.647176969
7441,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ID,Indonesia,2015,historic,1.429489239
7442,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ID,Indonesia,2016,historic,5.025797822
7443,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,JP,Japan,1990,historic,2.34133221
7444,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,JP,Japan,1995,historic,2.175731089
7445,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,JP,Japan,2000,historic,2.061735886
7446,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,JP,Japan,2005,historic,2.209471494
7447,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,JP,Japan,2010,historic,2.54061826
7448,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,MX,Mexico,1990,historic,0.247506995
7449,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,MX,Mexico,1995,historic,0.282087447
7450,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,MX,Mexico,2000,historic,0.2748604
7451,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,MX,Mexico,2005,historic,0.216659752
7452,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,MX,Mexico,2010,historic,0.202557789
7453,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,RU,Russia,1995,historic,7.209972772
7454,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,RU,Russia,2000,historic,7.260340138
7455,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,RU,Russia,2005,historic,8.703940434
7456,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,RU,Russia,2010,historic,7.477718194
7457,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,RU,Russia,2015,historic,7.497623992
7458,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ZA,South_Africa,1990,historic,3.429147756
7459,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ZA,South_Africa,1995,historic,2.566310713
7460,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ZA,South_Africa,2000,historic,2.582769977
7461,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ZA,South_Africa,2005,historic,2.059164733
7462,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ZA,South_Africa,2010,historic,1.663296589
7463,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ZA,South_Africa,2015,historic,1.40901312
7464,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,ZA,South_Africa,2016,historic,1.405485376
7465,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,KR,South_Korea,1990,historic,0.790797157
7466,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,KR,South_Korea,1995,historic,0.673569879
7467,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,KR,South_Korea,2000,historic,0.769837333
7468,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,KR,South_Korea,2005,historic,0.872760538
7469,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,KR,South_Korea,2010,historic,1.806200384
7470,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,KR,South_Korea,2015,historic,1.905476179
7471,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,1990,historic,0.345940959
7472,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,1995,historic,0.29333838
7473,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,2000,historic,0.611790879
7474,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,2005,historic,0.182681768
7475,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,2010,historic,0.304991445
7476,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,2015,historic,0.785514579
7477,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,2016,historic,0.742432895
7478,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,TR,Turkey,2017,historic,0.767114796
7479,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,1990,historic,0.088271788
7480,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,1995,historic,0.668482187
7481,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,2000,historic,0.712083263
7482,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,2005,historic,1.585736844
7483,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,2010,historic,4.538203254
7484,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,2015,historic,6.815958155
7485,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,2016,historic,7.286690396
7486,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,US,United_States,2017,historic,7.170851601
7487,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,1990,historic,2.231803677
7488,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,1995,historic,2.539072918
7489,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,2000,historic,2.753317198
7490,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,2005,historic,5.643562487
7491,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,2010,historic,7.620540813
7492,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,2015,historic,6.501097037
7493,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,2016,historic,6.467050729
7494,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,DE,Germany,2017,historic,6.439299791
7495,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,1990,historic,1.721737268
7496,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,1995,historic,2.046571992
7497,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,2000,historic,2.615178654
7498,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,2005,historic,3.331241137
7499,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,2010,historic,7.767656453
7500,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,2015,historic,8.860207152
7501,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,2016,historic,9.058618635
7502,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,FR,France,2017,historic,9.519044912
7503,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,1990,historic,1.165079365
7504,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,1995,historic,1.131893942
7505,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,2000,historic,1.034565723
7506,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,2005,historic,1.45385105
7507,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,2010,historic,5.021405883
7508,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,2015,historic,4.73143528
7509,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,2016,historic,4.529418799
7510,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,IT,Italy,2017,historic,4.797587215
7511,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,1990,historic,0.622852234
7512,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,1995,historic,0.616873621
7513,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,2000,historic,0.584147447
7514,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,2005,historic,1.028821778
7515,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,2010,historic,3.87945517
7516,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,2015,historic,3.403060436
7517,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,2016,historic,3.397899297
7518,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,GB,United_Kingdom,2017,historic,3.384499245
7519,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,World,World,1990,historic,1.267544355
7520,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,World,World,1995,historic,1.75004314
7521,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,World,World,2000,historic,1.602637325
7522,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,World,World,2005,historic,2.109961793
7523,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,World,World,2010,historic,4.090902215
7524,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,World,World,2015,historic,4.945202399
7525,Transport_Road,Road_transport_biofuel/electrification_share,%_biofuels/elec.,World,World,2016,historic,5.0980707
7526,Transport_Road,EVs_per_capita,EVs_/_1000_cap,AU,Australia,2017,historic,0.298560645
7527,Transport_Road,EVs_per_capita,EVs_/_1000_cap,AU,Australia,2018,historic,0.439791676
7528,Transport_Road,EVs_per_capita,EVs_/_1000_cap,BR,Brazil,2017,historic,0.003271845
7529,Transport_Road,EVs_per_capita,EVs_/_1000_cap,BR,Brazil,2018,historic,0.005299105
7530,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CA,Canada,2015,historic,0.491025039
7531,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CA,Canada,2016,historic,0.804497844
7532,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CA,Canada,2017,historic,1.250949612
7533,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CA,Canada,2018,historic,2.430237746
7534,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CN,China,2010,historic,0.001395372
7535,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CN,China,2015,historic,0.222319703
7536,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CN,China,2016,historic,0.45880294
7537,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CN,China,2017,historic,0.864005047
7538,Transport_Road,EVs_per_capita,EVs_/_1000_cap,CN,China,2018,historic,1.615454472
7539,Transport_Road,EVs_per_capita,EVs_/_1000_cap,IN,India,2010,historic,0.000712966
7540,Transport_Road,EVs_per_capita,EVs_/_1000_cap,IN,India,2015,historic,0.003320224
7541,Transport_Road,EVs_per_capita,EVs_/_1000_cap,IN,India,2016,historic,0.003623962
7542,Transport_Road,EVs_per_capita,EVs_/_1000_cap,IN,India,2017,historic,0.005229044
7543,Transport_Road,EVs_per_capita,EVs_/_1000_cap,IN,India,2018,historic,0.007614726
7544,Transport_Road,EVs_per_capita,EVs_/_1000_cap,JP,Japan,2010,historic,0.02738397
7545,Transport_Road,EVs_per_capita,EVs_/_1000_cap,JP,Japan,2015,historic,0.98761471
7546,Transport_Road,EVs_per_capita,EVs_/_1000_cap,JP,Japan,2016,historic,1.18383011
7547,Transport_Road,EVs_per_capita,EVs_/_1000_cap,JP,Japan,2017,historic,1.610553814
7548,Transport_Road,EVs_per_capita,EVs_/_1000_cap,JP,Japan,2018,historic,2.005468585
7549,Transport_Road,EVs_per_capita,EVs_/_1000_cap,MX,Mexico,2017,historic,0.017871837
7550,Transport_Road,EVs_per_capita,EVs_/_1000_cap,MX,Mexico,2018,historic,0.03177728
7551,Transport_Road,EVs_per_capita,EVs_/_1000_cap,ZA,South_Africa,2015,historic,0.005235946
7552,Transport_Road,EVs_per_capita,EVs_/_1000_cap,ZA,South_Africa,2017,historic,0.015085137
7553,Transport_Road,EVs_per_capita,EVs_/_1000_cap,ZA,South_Africa,2018,historic,0.017476311
7554,Transport_Road,EVs_per_capita,EVs_/_1000_cap,KR,South_Korea,2010,historic,0.001211005
7555,Transport_Road,EVs_per_capita,EVs_/_1000_cap,KR,South_Korea,2015,historic,0.117072765
7556,Transport_Road,EVs_per_capita,EVs_/_1000_cap,KR,South_Korea,2016,historic,0.219875243
7557,Transport_Road,EVs_per_capita,EVs_/_1000_cap,US,United_States,2005,historic,0.003796694
7558,Transport_Road,EVs_per_capita,EVs_/_1000_cap,US,United_States,2010,historic,0.012200194
7559,Transport_Road,EVs_per_capita,EVs_/_1000_cap,US,United_States,2015,historic,1.259324758
7560,Transport_Road,EVs_per_capita,EVs_/_1000_cap,US,United_States,2016,historic,1.745145778
7561,Transport_Road,EVs_per_capita,EVs_/_1000_cap,US,United_States,2017,historic,2.344188664
7562,Transport_Road,EVs_per_capita,EVs_/_1000_cap,US,United_States,2018,historic,3.434371224
7563,Transport_Road,EVs_per_capita,EVs_/_1000_cap,DE,Germany,2005,historic,0.00024509
7564,Transport_Road,EVs_per_capita,EVs_/_1000_cap,DE,Germany,2010,historic,0.003093026
7565,Transport_Road,EVs_per_capita,EVs_/_1000_cap,DE,Germany,2015,historic,0.588354606
